event,runner_id,pace,distance,start_offset,day
Full,2530,3.933333333,42.2,1,sun
Full,2531,3.966666667,42.2,0,sun
Full,2532,3.983333333,42.2,3,sun
Full,2533,4.0,42.2,2,sun
Full,2534,4.016666667,42.2,0,sun
Full,2535,4.016666667,42.2,5,sun
Full,2536,4.016666667,42.2,23,sun
Full,2537,4.033333333,42.2,5,sun
Full,2538,4.05,42.2,0,sun
Full,2539,4.05,42.2,3,sun
Full,2540,4.066666667,42.2,3,sun
Full,2541,4.066666667,42.2,0,sun
Full,2542,4.066666667,42.2,4,sun
Full,2543,4.083333333,42.2,0,sun
Full,2544,4.083333333,42.2,1,sun
Full,2545,4.116666667,42.2,0,sun
Full,2546,4.133333333,42.2,0,sun
Full,2547,4.133333333,42.2,4,sun
Full,2548,4.15,42.2,5,sun
Full,2549,4.15,42.2,9,sun
Full,2550,4.2,42.2,4,sun
Full,2551,4.2,42.2,0,sun
Full,2552,4.216666667,42.2,7,sun
Full,2553,4.233333333,42.2,4,sun
Full,2554,4.25,42.2,4,sun
Full,2555,4.25,42.2,2,sun
Full,2556,4.25,42.2,4,sun
Full,2557,4.266666667,42.2,10,sun
Full,2558,4.283333333,42.2,5,sun
Full,2559,4.283333333,42.2,0,sun
Full,2560,4.283333333,42.2,10,sun
Full,2561,4.3,42.2,3,sun
Full,2562,4.316666667,42.2,4,sun
Full,2563,4.333333333,42.2,4,sun
Full,2564,4.333333333,42.2,22,sun
Full,2565,4.383333333,42.2,10,sun
Full,2566,4.416666667,42.2,4,sun
Full,2567,4.416666667,42.2,12,sun
Full,2568,4.416666667,42.2,17,sun
Full,2569,4.45,42.2,19,sun
Full,2570,4.466666667,42.2,5,sun
Full,2571,4.483333333,42.2,4,sun
Full,2572,4.483333333,42.2,17,sun
Full,2573,4.483333333,42.2,9,sun
Full,2574,4.5,42.2,12,sun
Full,2575,4.516666667,42.2,7,sun
Full,2576,4.516666667,42.2,3,sun
Full,2577,4.516666667,42.2,12,sun
Full,2578,4.533333333,42.2,2,sun
Full,2579,4.55,42.2,6,sun
Full,2580,4.583333333,42.2,8,sun
Full,2581,4.616666667,42.2,9,sun
Full,2582,4.616666667,42.2,38,sun
Full,2583,4.65,42.2,2,sun
Full,2584,4.666666667,42.2,13,sun
Full,2585,4.666666667,42.2,7,sun
Full,2586,4.683333333,42.2,16,sun
Full,2587,4.683333333,42.2,7,sun
Full,2588,4.683333333,42.2,10,sun
Full,2589,4.683333333,42.2,18,sun
Full,2590,4.683333333,42.2,6,sun
Full,2591,4.683333333,42.2,16,sun
Full,2592,4.683333333,42.2,15,sun
Full,2593,4.7,42.2,0,sun
Full,2594,4.7,42.2,35,sun
Full,2595,4.716666667,42.2,7,sun
Full,2596,4.733333333,42.2,6,sun
Full,2597,4.733333333,42.2,9,sun
Full,2598,4.733333333,42.2,20,sun
Full,2599,4.75,42.2,8,sun
Full,2600,4.75,42.2,10,sun
Full,2601,4.766666667,42.2,1,sun
Full,2602,4.75,42.2,45,sun
Full,2603,4.766666667,42.2,20,sun
Full,2604,4.766666667,42.2,9,sun
Full,2605,4.783333333,42.2,6,sun
Full,2606,4.783333333,42.2,9,sun
Full,2607,4.783333333,42.2,6,sun
Full,2608,4.8,42.2,5,sun
Full,2609,4.8,42.2,7,sun
Full,2610,4.8,42.2,24,sun
Full,2611,4.8,42.2,29,sun
Full,2612,4.8,42.2,6,sun
Full,2613,4.816666667,42.2,13,sun
Full,2614,4.816666667,42.2,10,sun
Full,2615,4.816666667,42.2,22,sun
Full,2616,4.833333333,42.2,5,sun
Full,2617,4.833333333,42.2,22,sun
Full,2618,4.833333333,42.2,9,sun
Full,2619,4.85,42.2,9,sun
Full,2620,4.85,42.2,28,sun
Full,2621,4.85,42.2,16,sun
Full,2622,4.866666667,42.2,9,sun
Full,2623,4.866666667,42.2,6,sun
Full,2624,4.866666667,42.2,6,sun
Full,2625,4.866666667,42.2,3,sun
Full,2626,4.883333333,42.2,5,sun
Full,2627,4.883333333,42.2,9,sun
Full,2628,4.883333333,42.2,22,sun
Full,2629,4.883333333,42.2,28,sun
Full,2630,4.883333333,42.2,16,sun
Full,2631,4.933333333,42.2,14,sun
Full,2632,4.933333333,42.2,25,sun
Full,2633,4.933333333,42.2,6,sun
Full,2634,4.933333333,42.2,11,sun
Full,2635,4.95,42.2,19,sun
Full,2636,4.95,42.2,15,sun
Full,2637,4.966666667,42.2,6,sun
Full,2638,4.95,42.2,15,sun
Full,2639,4.966666667,42.2,8,sun
Full,2640,4.966666667,42.2,19,sun
Full,2641,4.966666667,42.2,25,sun
Full,2642,4.983333333,42.2,13,sun
Full,2643,4.983333333,42.2,14,sun
Full,2644,4.983333333,42.2,20,sun
Full,2645,4.983333333,42.2,10,sun
Full,2646,5.0,42.2,4,sun
Full,2647,4.983333333,42.2,11,sun
Full,2648,5.0,42.2,16,sun
Full,2649,5.0,42.2,12,sun
Full,2650,5.016666667,42.2,9,sun
Full,2651,5.016666667,42.2,3,sun
Full,2652,5.016666667,42.2,13,sun
Full,2653,5.033333333,42.2,10,sun
Full,2654,5.05,42.2,0,sun
Full,2655,5.05,42.2,11,sun
Full,2656,5.05,42.2,7,sun
Full,2657,5.05,42.2,8,sun
Full,2658,5.066666667,42.2,16,sun
Full,2659,5.083333333,42.2,20,sun
Full,2660,5.083333333,42.2,16,sun
Full,2661,5.116666667,42.2,14,sun
Full,2662,5.116666667,42.2,23,sun
Full,2663,5.116666667,42.2,51,sun
Full,2664,5.15,42.2,11,sun
Full,2665,5.15,42.2,10,sun
Full,2666,5.166666667,42.2,11,sun
Full,2667,5.166666667,42.2,24,sun
Full,2668,5.166666667,42.2,11,sun
Full,2669,5.166666667,42.2,11,sun
Full,2670,5.183333333,42.2,11,sun
Full,2671,5.166666667,42.2,28,sun
Full,2672,5.183333333,42.2,13,sun
Full,2673,5.183333333,42.2,16,sun
Full,2674,5.183333333,42.2,28,sun
Full,2675,5.183333333,42.2,17,sun
Full,2676,5.2,42.2,6,sun
Full,2677,5.2,42.2,14,sun
Full,2678,5.2,42.2,17,sun
Full,2679,5.2,42.2,16,sun
Full,2680,5.2,42.2,36,sun
Full,2681,5.216666667,42.2,18,sun
Full,2682,5.216666667,42.2,22,sun
Full,2683,5.233333333,42.2,16,sun
Full,2684,5.25,42.2,14,sun
Full,2685,5.25,42.2,18,sun
Full,2686,5.266666667,42.2,13,sun
Full,2687,5.266666667,42.2,16,sun
Full,2688,5.266666667,42.2,16,sun
Full,2689,5.283333333,42.2,13,sun
Full,2690,5.283333333,42.2,16,sun
Full,2691,5.283333333,42.2,19,sun
Full,2692,5.3,42.2,17,sun
Full,2693,5.283333333,42.2,78,sun
Full,2694,5.316666667,42.2,13,sun
Full,2695,5.333333333,42.2,15,sun
Full,2696,5.333333333,42.2,21,sun
Full,2697,5.333333333,42.2,36,sun
Full,2698,5.333333333,42.2,23,sun
Full,2699,5.316666667,42.2,100,sun
Full,2700,5.35,42.2,15,sun
Full,2701,5.333333333,42.2,75,sun
Full,2702,5.35,42.2,32,sun
Full,2703,5.366666667,42.2,19,sun
Full,2704,5.366666667,42.2,34,sun
Full,2705,5.383333333,42.2,9,sun
Full,2706,5.383333333,42.2,21,sun
Full,2707,5.4,42.2,13,sun
Full,2708,5.4,42.2,13,sun
Full,2709,5.4,42.2,35,sun
Full,2710,5.416666667,42.2,22,sun
Full,2711,5.416666667,42.2,38,sun
Full,2712,5.416666667,42.2,52,sun
Full,2713,5.416666667,42.2,28,sun
Full,2714,5.433333333,42.2,21,sun
Full,2715,5.433333333,42.2,21,sun
Full,2716,5.433333333,42.2,23,sun
Full,2717,5.433333333,42.2,31,sun
Full,2718,5.45,42.2,28,sun
Full,2719,5.433333333,42.2,84,sun
Full,2720,5.466666667,42.2,25,sun
Full,2721,5.466666667,42.2,18,sun
Full,2722,5.483333333,42.2,39,sun
Full,2723,5.483333333,42.2,49,sun
Full,2724,5.5,42.2,24,sun
Full,2725,5.5,42.2,18,sun
Full,2726,5.516666667,42.2,11,sun
Full,2727,5.5,42.2,74,sun
Full,2728,5.516666667,42.2,43,sun
Full,2729,5.55,42.2,48,sun
Full,2730,5.55,42.2,48,sun
Full,2731,5.566666667,42.2,42,sun
Full,2732,5.566666667,42.2,31,sun
Full,2733,5.566666667,42.2,37,sun
Full,2734,5.55,42.2,73,sun
Full,2735,5.566666667,42.2,28,sun
Full,2736,5.583333333,42.2,16,sun
Full,2737,5.583333333,42.2,23,sun
Full,2738,5.583333333,42.2,37,sun
Full,2739,5.583333333,42.2,36,sun
Full,2740,5.583333333,42.2,50,sun
Full,2741,5.6,42.2,26,sun
Full,2742,5.6,42.2,33,sun
Full,2743,5.6,42.2,42,sun
Full,2744,5.583333333,42.2,60,sun
Full,2745,5.6,42.2,47,sun
Full,2746,5.6,42.2,40,sun
Full,2747,5.616666667,42.2,12,sun
Full,2748,5.616666667,42.2,36,sun
Full,2749,5.616666667,42.2,45,sun
Full,2750,5.633333333,42.2,19,sun
Full,2751,5.633333333,42.2,40,sun
Full,2752,5.616666667,42.2,74,sun
Full,2753,5.65,42.2,24,sun
Full,2754,5.666666667,42.2,27,sun
Full,2755,5.666666667,42.2,28,sun
Full,2756,5.65,42.2,34,sun
Full,2757,5.633333333,42.2,89,sun
Full,2758,5.666666667,42.2,30,sun
Full,2759,5.683333333,42.2,20,sun
Full,2760,5.683333333,42.2,31,sun
Full,2761,5.683333333,42.2,47,sun
Full,2762,5.683333333,42.2,43,sun
Full,2763,5.683333333,42.2,43,sun
Full,2764,5.7,42.2,48,sun
Full,2765,5.716666667,42.2,109,sun
Full,2766,5.766666667,42.2,39,sun
Full,2767,5.75,42.2,72,sun
Full,2768,5.783333333,42.2,47,sun
Full,2769,5.8,42.2,19,sun
Full,2770,5.816666667,42.2,33,sun
Full,2771,5.816666667,42.2,47,sun
Full,2772,5.816666667,42.2,54,sun
Full,2773,5.816666667,42.2,51,sun
Full,2774,5.816666667,42.2,47,sun
Full,2775,5.816666667,42.2,69,sun
Full,2776,5.833333333,42.2,37,sun
Full,2777,5.85,42.2,31,sun
Full,2778,5.883333333,42.2,38,sun
Full,2779,5.9,42.2,35,sun
Full,2780,5.9,42.2,58,sun
Full,2781,5.9,42.2,64,sun
Full,2782,5.933333333,42.2,37,sun
Full,2783,5.933333333,42.2,71,sun
Full,2784,5.966666667,42.2,14,sun
Full,2785,5.966666667,42.2,36,sun
Full,2786,5.966666667,42.2,24,sun
Full,2787,5.983333333,42.2,35,sun
Full,2788,5.983333333,42.2,36,sun
Full,2789,5.983333333,42.2,36,sun
Full,2790,5.983333333,42.2,49,sun
Full,2791,6.0,42.2,33,sun
Full,2792,6.0,42.2,36,sun
Full,2793,5.983333333,42.2,56,sun
Full,2794,6.016666667,42.2,22,sun
Full,2795,6.0,42.2,49,sun
Full,2796,6.0,42.2,63,sun
Full,2797,6.033333333,42.2,41,sun
Full,2798,6.033333333,42.2,39,sun
Full,2799,6.033333333,42.2,49,sun
Full,2800,6.033333333,42.2,48,sun
Full,2801,6.05,42.2,37,sun
Full,2802,6.016666667,42.2,117,sun
Full,2803,6.066666667,42.2,21,sun
Full,2804,6.066666667,42.2,53,sun
Full,2805,6.05,42.2,73,sun
Full,2806,6.066666667,42.2,63,sun
Full,2807,6.083333333,42.2,66,sun
Full,2808,6.083333333,42.2,102,sun
Full,2809,6.1,42.2,84,sun
Full,2810,6.116666667,42.2,35,sun
Full,2811,6.1,42.2,102,sun
Full,2812,6.133333333,42.2,60,sun
Full,2813,6.183333333,42.2,17,sun
Full,2814,6.166666667,42.2,41,sun
Full,2815,6.183333333,42.2,44,sun
Full,2816,6.25,42.2,18,sun
Full,2817,6.233333333,42.2,90,sun
Full,2818,6.266666667,42.2,99,sun
Full,2819,6.316666667,42.2,48,sun
Full,2820,6.333333333,42.2,37,sun
Full,2821,6.35,42.2,50,sun
Full,2822,6.366666667,42.2,38,sun
Full,2823,6.366666667,42.2,68,sun
Full,2824,6.383333333,42.2,61,sun
Full,2825,6.366666667,42.2,100,sun
Full,2826,6.383333333,42.2,95,sun
Full,2827,6.383333333,42.2,101,sun
Full,2828,6.4,42.2,77,sun
Full,2829,6.4,42.2,86,sun
Full,2830,6.4,42.2,87,sun
Full,2831,6.416666667,42.2,50,sun
Full,2832,6.433333333,42.2,81,sun
Full,2833,6.45,42.2,113,sun
Full,2834,6.5,42.2,49,sun
Full,2835,6.483333333,42.2,104,sun
Full,2836,6.483333333,42.2,87,sun
Full,2837,6.5,42.2,81,sun
Full,2838,6.566666667,42.2,0,sun
Full,2839,6.533333333,42.2,75,sun
Full,2840,6.533333333,42.2,123,sun
Full,2841,6.6,42.2,62,sun
Full,2842,6.616666667,42.2,72,sun
Full,2843,6.616666667,42.2,79,sun
Full,2844,6.633333333,42.2,48,sun
Full,2845,6.616666667,42.2,92,sun
Full,2846,6.633333333,42.2,68,sun
Full,2847,6.65,42.2,81,sun
Full,2848,6.666666667,42.2,47,sun
Full,2849,6.683333333,42.2,38,sun
Full,2850,6.683333333,42.2,52,sun
Full,2851,6.7,42.2,28,sun
Full,2852,6.683333333,42.2,80,sun
Full,2853,6.683333333,42.2,82,sun
Full,2854,6.683333333,42.2,79,sun
Full,2855,6.75,42.2,70,sun
Full,2856,6.766666667,42.2,49,sun
Full,2857,6.883333333,42.2,41,sun
Full,2858,6.866666667,42.2,104,sun
Full,2859,6.916666667,42.2,94,sun
Full,2860,6.95,42.2,97,sun
Full,2861,7.0,42.2,96,sun
Full,2862,7.016666667,42.2,102,sun
Full,2863,7.033333333,42.2,124,sun
Full,2864,7.133333333,42.2,50,sun
Full,2865,7.166666667,42.2,85,sun
Full,2866,7.183333333,42.2,64,sun
Full,2867,7.216666667,42.2,95,sun
Full,2868,7.266666667,42.2,52,sun
Full,2869,7.266666667,42.2,47,sun
Full,2870,7.333333333,42.2,113,sun
Full,2871,7.4,42.2,116,sun
Full,2872,7.416666667,42.2,89,sun
Full,2873,7.466666667,42.2,89,sun
Full,2874,7.466666667,42.2,116,sun
Full,2875,7.583333333,42.2,40,sun
Full,2876,7.583333333,42.2,48,sun
Full,2877,7.6,42.2,101,sun
Full,2878,7.6,42.2,113,sun
Full,2879,7.65,42.2,90,sun
Full,2880,7.666666667,42.2,75,sun
Full,2881,7.666666667,42.2,99,sun
Full,2882,7.683333333,42.2,98,sun
Full,2883,7.716666667,42.2,83,sun
Full,2884,7.716666667,42.2,122,sun
Full,2885,7.75,42.2,89,sun
Full,2886,7.883333333,42.2,41,sun
Full,2887,7.883333333,42.2,55,sun
Full,2888,7.866666667,42.2,103,sun
Full,2889,7.883333333,42.2,85,sun
Full,2890,7.883333333,42.2,84,sun
Full,2891,7.9,42.2,87,sun
Full,2892,8.0,42.2,76,sun
Full,2893,7.983333333,42.2,117,sun
Full,2894,8.2,42.2,86,sun
Full,2895,8.2,42.2,98,sun
Full,2896,8.316666667,42.2,50,sun
Full,2897,8.516666667,42.2,107,sun
10K,1000,3.366666667,10.0,0,sun
10K,1001,3.366666667,10.0,0,sun
10K,1002,3.633333333,10.0,0,sun
10K,1003,3.766666667,10.0,3,sun
10K,1004,3.8,10.0,0,sun
10K,1005,3.85,10.0,3,sun
10K,1006,3.9,10.0,0,sun
10K,1007,3.933333333,10.0,0,sun
10K,1008,3.95,10.0,0,sun
10K,1009,3.966666667,10.0,0,sun
10K,1010,3.983333333,10.0,0,sun
10K,1011,4.033333333,10.0,3,sun
10K,1012,4.066666667,10.0,0,sun
10K,1013,4.1,10.0,0,sun
10K,1014,4.116666667,10.0,0,sun
10K,1015,4.133333333,10.0,2,sun
10K,1016,4.266666667,10.0,2,sun
10K,1017,4.316666667,10.0,2,sun
10K,1018,4.366666667,10.0,0,sun
10K,1019,4.416666667,10.0,2,sun
10K,1020,4.45,10.0,2,sun
10K,1021,4.45,10.0,2,sun
10K,1022,4.5,10.0,2,sun
10K,1023,4.55,10.0,3,sun
10K,1024,4.533333333,10.0,9,sun
10K,1025,4.55,10.0,4,sun
10K,1026,4.533333333,10.0,13,sun
10K,1027,4.516666667,10.0,27,sun
10K,1028,4.566666667,10.0,2,sun
10K,1029,4.566666667,10.0,3,sun
10K,1030,4.55,10.0,12,sun
10K,1031,4.583333333,10.0,0,sun
10K,1032,4.616666667,10.0,3,sun
10K,1033,4.65,10.0,8,sun
10K,1034,4.65,10.0,5,sun
10K,1035,4.666666667,10.0,0,sun
10K,1036,4.683333333,10.0,7,sun
10K,1037,4.616666667,10.0,45,sun
10K,1038,4.7,10.0,0,sun
10K,1039,4.716666667,10.0,3,sun
10K,1040,4.716666667,10.0,6,sun
10K,1041,4.8,10.0,5,sun
10K,1042,4.8,10.0,7,sun
10K,1043,4.833333333,10.0,3,sun
10K,1044,4.833333333,10.0,18,sun
10K,1045,4.85,10.0,11,sun
10K,1046,4.866666667,10.0,7,sun
10K,1047,4.883333333,10.0,8,sun
10K,1048,4.883333333,10.0,13,sun
10K,1049,4.9,10.0,5,sun
10K,1050,4.9,10.0,5,sun
10K,1051,4.9,10.0,5,sun
10K,1052,4.916666667,10.0,5,sun
10K,1053,4.85,10.0,51,sun
10K,1054,4.916666667,10.0,14,sun
10K,1055,4.916666667,10.0,14,sun
10K,1056,4.916666667,10.0,12,sun
10K,1057,4.933333333,10.0,9,sun
10K,1058,4.95,10.0,4,sun
10K,1059,4.95,10.0,6,sun
10K,1060,4.95,10.0,1,sun
10K,1061,4.95,10.0,6,sun
10K,1062,4.966666667,10.0,0,sun
10K,1063,4.966666667,10.0,8,sun
10K,1064,4.983333333,10.0,3,sun
10K,1065,4.983333333,10.0,13,sun
10K,1066,5.0,10.0,4,sun
10K,1067,5.016666667,10.0,3,sun
10K,1068,4.966666667,10.0,40,sun
10K,1069,5.033333333,10.0,17,sun
10K,1070,5.05,10.0,2,sun
10K,1071,5.066666667,10.0,7,sun
10K,1072,5.016666667,10.0,38,sun
10K,1073,5.05,10.0,26,sun
10K,1074,5.066666667,10.0,20,sun
10K,1075,5.1,10.0,8,sun
10K,1076,5.083333333,10.0,15,sun
10K,1077,5.1,10.0,21,sun
10K,1078,5.116666667,10.0,14,sun
10K,1079,5.133333333,10.0,7,sun
10K,1080,5.133333333,10.0,4,sun
10K,1081,5.133333333,10.0,7,sun
10K,1082,5.133333333,10.0,9,sun
10K,1083,5.15,10.0,5,sun
10K,1084,5.166666667,10.0,6,sun
10K,1085,5.166666667,10.0,7,sun
10K,1086,5.15,10.0,18,sun
10K,1087,5.116666667,10.0,39,sun
10K,1088,5.133333333,10.0,27,sun
10K,1089,5.166666667,10.0,6,sun
10K,1090,5.15,10.0,19,sun
10K,1091,5.133333333,10.0,49,sun
10K,1092,5.183333333,10.0,28,sun
10K,1093,5.216666667,10.0,24,sun
10K,1094,5.216666667,10.0,28,sun
10K,1095,5.25,10.0,4,sun
10K,1096,5.266666667,10.0,7,sun
10K,1097,5.25,10.0,16,sun
10K,1098,5.25,10.0,15,sun
10K,1099,5.25,10.0,24,sun
10K,1100,5.25,10.0,27,sun
10K,1101,5.266666667,10.0,23,sun
10K,1102,5.266666667,10.0,23,sun
10K,1103,5.283333333,10.0,23,sun
10K,1104,5.283333333,10.0,22,sun
10K,1105,5.3,10.0,7,sun
10K,1106,5.283333333,10.0,20,sun
10K,1107,5.283333333,10.0,20,sun
10K,1108,5.3,10.0,27,sun
10K,1109,5.316666667,10.0,18,sun
10K,1110,5.333333333,10.0,14,sun
10K,1111,5.333333333,10.0,12,sun
10K,1112,5.35,10.0,10,sun
10K,1113,5.333333333,10.0,28,sun
10K,1114,5.366666667,10.0,10,sun
10K,1115,5.366666667,10.0,3,sun
10K,1116,5.35,10.0,13,sun
10K,1117,5.383333333,10.0,11,sun
10K,1118,5.4,10.0,5,sun
10K,1119,5.366666667,10.0,27,sun
10K,1120,5.383333333,10.0,13,sun
10K,1121,5.4,10.0,13,sun
10K,1122,5.416666667,10.0,5,sun
10K,1123,5.4,10.0,16,sun
10K,1124,5.416666667,10.0,10,sun
10K,1125,5.35,10.0,52,sun
10K,1126,5.416666667,10.0,18,sun
10K,1127,5.433333333,10.0,11,sun
10K,1128,5.45,10.0,6,sun
10K,1129,5.45,10.0,8,sun
10K,1130,5.416666667,10.0,33,sun
10K,1131,5.45,10.0,10,sun
10K,1132,5.45,10.0,9,sun
10K,1133,5.416666667,10.0,28,sun
10K,1134,5.433333333,10.0,26,sun
10K,1135,5.383333333,10.0,60,sun
10K,1136,5.45,10.0,22,sun
10K,1137,5.4,10.0,46,sun
10K,1138,5.45,10.0,18,sun
10K,1139,5.45,10.0,19,sun
10K,1140,5.466666667,10.0,9,sun
10K,1141,5.483333333,10.0,8,sun
10K,1142,5.466666667,10.0,21,sun
10K,1143,5.466666667,10.0,22,sun
10K,1144,5.5,10.0,10,sun
10K,1145,5.5,10.0,9,sun
10K,1146,5.466666667,10.0,23,sun
10K,1147,5.45,10.0,38,sun
10K,1148,5.5,10.0,8,sun
10K,1149,5.516666667,10.0,13,sun
10K,1150,5.516666667,10.0,16,sun
10K,1151,5.466666667,10.0,47,sun
10K,1152,5.466666667,10.0,47,sun
10K,1153,5.533333333,10.0,13,sun
10K,1154,5.516666667,10.0,21,sun
10K,1155,5.533333333,10.0,16,sun
10K,1156,5.533333333,10.0,21,sun
10K,1157,5.533333333,10.0,28,sun
10K,1158,5.466666667,10.0,59,sun
10K,1159,5.55,10.0,14,sun
10K,1160,5.55,10.0,14,sun
10K,1161,5.55,10.0,21,sun
10K,1162,5.55,10.0,16,sun
10K,1163,5.566666667,10.0,15,sun
10K,1164,5.566666667,10.0,14,sun
10K,1165,5.516666667,10.0,43,sun
10K,1166,5.533333333,10.0,41,sun
10K,1167,5.55,10.0,27,sun
10K,1168,5.6,10.0,4,sun
10K,1169,5.6,10.0,4,sun
10K,1170,5.583333333,10.0,12,sun
10K,1171,5.533333333,10.0,48,sun
10K,1172,5.533333333,10.0,48,sun
10K,1173,5.633333333,10.0,8,sun
10K,1174,5.616666667,10.0,17,sun
10K,1175,5.616666667,10.0,27,sun
10K,1176,5.633333333,10.0,16,sun
10K,1177,5.633333333,10.0,14,sun
10K,1178,5.633333333,10.0,16,sun
10K,1179,5.6,10.0,45,sun
10K,1180,5.6,10.0,46,sun
10K,1181,5.683333333,10.0,6,sun
10K,1182,5.65,10.0,19,sun
10K,1183,5.633333333,10.0,32,sun
10K,1184,5.666666667,10.0,22,sun
10K,1185,5.666666667,10.0,22,sun
10K,1186,5.683333333,10.0,9,sun
10K,1187,5.666666667,10.0,21,sun
10K,1188,5.666666667,10.0,26,sun
10K,1189,5.7,10.0,6,sun
10K,1190,5.683333333,10.0,10,sun
10K,1191,5.683333333,10.0,10,sun
10K,1192,5.683333333,10.0,27,sun
10K,1193,5.683333333,10.0,29,sun
10K,1194,5.683333333,10.0,34,sun
10K,1195,5.716666667,10.0,12,sun
10K,1196,5.716666667,10.0,19,sun
10K,1197,5.7,10.0,32,sun
10K,1198,5.733333333,10.0,21,sun
10K,1199,5.75,10.0,14,sun
10K,1200,5.75,10.0,16,sun
10K,1201,5.75,10.0,25,sun
10K,1202,5.75,10.0,26,sun
10K,1203,5.75,10.0,31,sun
10K,1204,5.766666667,10.0,18,sun
10K,1205,5.766666667,10.0,20,sun
10K,1206,5.8,10.0,9,sun
10K,1207,5.8,10.0,8,sun
10K,1208,5.8,10.0,17,sun
10K,1209,5.783333333,10.0,21,sun
10K,1210,5.8,10.0,13,sun
10K,1211,5.766666667,10.0,30,sun
10K,1212,5.8,10.0,14,sun
10K,1213,5.766666667,10.0,31,sun
10K,1214,5.783333333,10.0,31,sun
10K,1215,5.8,10.0,18,sun
10K,1216,5.75,10.0,57,sun
10K,1217,5.8,10.0,31,sun
10K,1218,5.833333333,10.0,15,sun
10K,1219,5.8,10.0,38,sun
10K,1220,5.816666667,10.0,29,sun
10K,1221,5.833333333,10.0,24,sun
10K,1222,5.816666667,10.0,32,sun
10K,1223,5.85,10.0,11,sun
10K,1224,5.833333333,10.0,22,sun
10K,1225,5.833333333,10.0,29,sun
10K,1226,5.8,10.0,44,sun
10K,1227,5.833333333,10.0,30,sun
10K,1228,5.816666667,10.0,36,sun
10K,1229,5.85,10.0,19,sun
10K,1230,5.866666667,10.0,15,sun
10K,1231,5.85,10.0,25,sun
10K,1232,5.85,10.0,27,sun
10K,1233,5.866666667,10.0,22,sun
10K,1234,5.866666667,10.0,22,sun
10K,1235,5.866666667,10.0,21,sun
10K,1236,5.85,10.0,30,sun
10K,1237,5.866666667,10.0,25,sun
10K,1238,5.883333333,10.0,16,sun
10K,1239,5.833333333,10.0,43,sun
10K,1240,5.85,10.0,36,sun
10K,1241,5.833333333,10.0,46,sun
10K,1242,5.833333333,10.0,51,sun
10K,1243,5.9,10.0,18,sun
10K,1244,5.883333333,10.0,29,sun
10K,1245,5.9,10.0,19,sun
10K,1246,5.883333333,10.0,32,sun
10K,1247,5.9,10.0,25,sun
10K,1248,5.9,10.0,24,sun
10K,1249,5.9,10.0,24,sun
10K,1250,5.9,10.0,21,sun
10K,1251,5.9,10.0,22,sun
10K,1252,5.9,10.0,22,sun
10K,1253,5.866666667,10.0,45,sun
10K,1254,5.916666667,10.0,20,sun
10K,1255,5.933333333,10.0,9,sun
10K,1256,5.916666667,10.0,19,sun
10K,1257,5.9,10.0,32,sun
10K,1258,5.9,10.0,36,sun
10K,1259,5.95,10.0,13,sun
10K,1260,5.916666667,10.0,27,sun
10K,1261,5.933333333,10.0,19,sun
10K,1262,5.933333333,10.0,18,sun
10K,1263,5.933333333,10.0,22,sun
10K,1264,5.933333333,10.0,22,sun
10K,1265,5.916666667,10.0,30,sun
10K,1266,5.916666667,10.0,31,sun
10K,1267,5.916666667,10.0,36,sun
10K,1268,5.933333333,10.0,26,sun
10K,1269,5.933333333,10.0,33,sun
10K,1270,5.95,10.0,24,sun
10K,1271,5.95,10.0,24,sun
10K,1272,5.933333333,10.0,28,sun
10K,1273,5.916666667,10.0,44,sun
10K,1274,5.966666667,10.0,17,sun
10K,1275,5.933333333,10.0,31,sun
10K,1276,5.95,10.0,26,sun
10K,1277,5.95,10.0,26,sun
10K,1278,5.95,10.0,26,sun
10K,1279,5.983333333,10.0,13,sun
10K,1280,5.95,10.0,33,sun
10K,1281,5.95,10.0,34,sun
10K,1282,5.983333333,10.0,20,sun
10K,1283,5.95,10.0,34,sun
10K,1284,5.966666667,10.0,30,sun
10K,1285,5.966666667,10.0,25,sun
10K,1286,5.966666667,10.0,39,sun
10K,1287,5.95,10.0,45,sun
10K,1288,5.983333333,10.0,28,sun
10K,1289,5.983333333,10.0,30,sun
10K,1290,6.0,10.0,25,sun
10K,1291,5.983333333,10.0,31,sun
10K,1292,6.0,10.0,25,sun
10K,1293,5.966666667,10.0,51,sun
10K,1294,6.016666667,10.0,18,sun
10K,1295,6.016666667,10.0,19,sun
10K,1296,6.016666667,10.0,29,sun
10K,1297,6.016666667,10.0,25,sun
10K,1298,6.0,10.0,45,sun
10K,1299,6.05,10.0,28,sun
10K,1300,6.066666667,10.0,14,sun
10K,1301,6.05,10.0,26,sun
10K,1302,6.05,10.0,32,sun
10K,1303,6.033333333,10.0,45,sun
10K,1304,6.033333333,10.0,45,sun
10K,1305,6.1,10.0,12,sun
10K,1306,6.1,10.0,11,sun
10K,1307,6.016666667,10.0,69,sun
10K,1308,6.1,10.0,16,sun
10K,1309,6.05,10.0,51,sun
10K,1310,6.116666667,10.0,26,sun
10K,1311,6.116666667,10.0,27,sun
10K,1312,6.1,10.0,37,sun
10K,1313,6.1,10.0,37,sun
10K,1314,6.1,10.0,36,sun
10K,1315,6.116666667,10.0,31,sun
10K,1316,6.133333333,10.0,16,sun
10K,1317,6.133333333,10.0,16,sun
10K,1318,6.133333333,10.0,18,sun
