event,runner_id,pace,distance,start_offset
half,2473,8.1,21.1,92
half,2474,8.166666667,21.1,88
half,2475,8.2,21.1,105
half,2476,8.2,21.1,105
half,2477,8.216666667,21.1,104
half,2478,8.216666667,21.1,102
half,2479,8.216666667,21.1,103
half,2480,8.25,21.1,85
half,2481,8.233333333,21.1,108
half,2482,8.233333333,21.1,119
half,2483,8.266666667,21.1,86
half,2484,8.266666667,21.1,92
half,2485,8.266666667,21.1,92
half,2486,8.283333333,21.1,102
half,2487,8.283333333,21.1,110
half,2488,8.316666667,21.1,89
half,2489,8.316666667,21.1,88
half,2490,8.316666667,21.1,84
half,2491,8.316666667,21.1,105
half,2492,8.316666667,21.1,106
half,2493,8.316666667,21.1,116
half,2494,8.333333333,21.1,92
half,2495,8.333333333,21.1,93
half,2496,8.4,21.1,99
half,2497,8.433333333,21.1,82
half,2498,8.466666667,21.1,84
half,2499,8.466666667,21.1,84
half,2500,8.466666667,21.1,120
half,2501,8.466666667,21.1,120
half,2502,8.516666667,21.1,78
half,2503,8.533333333,21.1,88
half,2504,8.566666667,21.1,109
half,2505,8.683333333,21.1,94
half,2506,8.716666667,21.1,94
half,2507,8.716666667,21.1,95
half,2508,8.733333333,21.1,97
half,2509,8.733333333,21.1,96
half,2510,8.766666667,21.1,74
half,2511,8.733333333,21.1,113
half,2512,8.8,21.1,100
half,2513,8.816666667,21.1,100
half,2514,8.916666667,21.1,33
half,2515,8.9,21.1,72
half,2516,8.866666667,21.1,111
half,2517,8.9,21.1,82
half,2518,8.933333333,21.1,67
half,2519,9.1,21.1,83
half,2520,9.383333333,21.1,114
half,2521,9.583333333,21.1,120
half,2522,9.6,21.1,114
half,2523,9.9,21.1,107
half,2524,10.11666667,21.1,101
half,2525,10.53333333,21.1,82
half,2526,10.65,21.1,121
half,2527,11.01666667,21.1,0
half,2528,11.13333333,21.1,109
half,2529,12.68333333,21.1,108
