segment_id,t_start,t_end,density_mean,density_peak,n_bins
B1,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0238,0.0790,5.0000
B1,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0198,0.0770,5.0000
B1,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0144,0.0590,5.0000
B1,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0104,0.0510,5.0000
B1,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0074,0.0370,5.0000
B1,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0044,0.0220,5.0000
B1,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0026,0.0130,5.0000
B1,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0012,0.0060,5.0000
B1,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0010,0.0030,5.0000
B2,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0042,0.0110,5.0000
B2,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0096,0.0130,5.0000
B2,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0212,0.0370,5.0000
B2,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0422,0.0690,5.0000
B2,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0814,0.1250,5.0000
B2,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.1232,0.1470,5.0000
B2,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.1440,0.2560,5.0000
B2,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.1492,0.3910,5.0000
B2,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.1328,0.4060,5.0000
B2,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.1072,0.3370,5.0000
B2,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0810,0.2610,5.0000
B2,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0636,0.1930,5.0000
B2,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0562,0.1510,5.0000
B2,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0502,0.1360,5.0000
B2,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0476,0.1320,5.0000
B2,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0422,0.1120,5.0000
B2,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0382,0.0990,5.0000
B2,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0390,0.0880,5.0000
B2,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0436,0.0910,5.0000
B2,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0450,0.1070,5.0000
B2,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0452,0.1290,5.0000
B2,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0426,0.1250,5.0000
B2,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0398,0.1110,5.0000
B2,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0362,0.0930,5.0000
B2,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0396,0.1010,5.0000
B2,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0354,0.0920,5.0000
B2,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0320,0.0970,5.0000
B2,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0310,0.0790,5.0000
B2,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0246,0.0540,5.0000
B2,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0222,0.0640,5.0000
B2,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0220,0.0660,5.0000
B2,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0194,0.0470,5.0000
B2,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0182,0.0350,5.0000
B2,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0162,0.0400,5.0000
B2,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0154,0.0500,5.0000
B2,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0126,0.0450,5.0000
B2,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0110,0.0330,5.0000
B2,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0072,0.0160,5.0000
B2,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0074,0.0170,5.0000
B2,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0084,0.0200,5.0000
B2,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0090,0.0160,5.0000
B2,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0104,0.0200,5.0000
B2,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0096,0.0220,5.0000
B2,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0092,0.0280,5.0000
B2,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0084,0.0310,5.0000
B2,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0064,0.0260,5.0000
B2,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0048,0.0170,5.0000
B2,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0026,0.0100,5.0000
B2,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0016,0.0060,5.0000
B2,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0016,0.0070,5.0000
B2,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0006,0.0030,5.0000
B2,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0004,0.0020,5.0000
B2,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0002,0.0010,5.0000
B2,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
B2,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0046,0.0220,5.0000
B3,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0296,0.0690,5.0000
B3,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0708,0.1010,5.0000
B3,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.1014,0.1440,5.0000
B3,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.1080,0.2470,5.0000
B3,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0964,0.2840,5.0000
B3,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0780,0.2480,5.0000
B3,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0556,0.1900,5.0000
B3,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0360,0.1240,5.0000
B3,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0236,0.0990,5.0000
B3,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0150,0.0730,5.0000
B3,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0100,0.0500,5.0000
B3,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0042,0.0160,5.0000
B3,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0046,0.0110,5.0000
B3,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0096,0.0130,5.0000
B3,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0212,0.0370,5.0000
B3,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0422,0.0690,5.0000
B3,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0814,0.1250,5.0000
B3,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.1232,0.1470,5.0000
B3,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.1440,0.2560,5.0000
B3,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.1492,0.3910,5.0000
B3,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.1328,0.4060,5.0000
B3,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.1072,0.3370,5.0000
B3,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0810,0.2610,5.0000
B3,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0624,0.1930,5.0000
B3,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0496,0.1500,5.0000
B3,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0398,0.1200,5.0000
B3,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0342,0.1000,5.0000
B3,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0292,0.0790,5.0000
B3,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0248,0.0690,5.0000
B3,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0216,0.0600,5.0000
B3,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0194,0.0570,5.0000
B3,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0146,0.0500,5.0000
B3,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0126,0.0450,5.0000
B3,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0102,0.0410,5.0000
B3,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0080,0.0390,5.0000
B3,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0048,0.0240,5.0000
B3,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0038,0.0190,5.0000
B3,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0026,0.0130,5.0000
B3,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0012,0.0060,5.0000
B3,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
B3,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0032,0.0160,5.0000
D1,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0168,0.0320,5.0000
D1,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0394,0.0680,5.0000
D1,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0662,0.0890,5.0000
D1,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0916,0.2030,5.0000
D1,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.1112,0.3170,5.0000
D1,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.1236,0.4270,5.0000
D1,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.1322,0.5230,5.0000
D1,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.1372,0.5830,5.0000
D1,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.1440,0.6430,5.0000
D1,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.1466,0.6650,5.0000
D1,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.1422,0.6610,5.0000
D1,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.1354,0.6580,5.0000
D1,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.1294,0.6420,5.0000
D1,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.1222,0.6100,5.0000
D1,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.1062,0.5310,5.0000
D1,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0940,0.4700,5.0000
D1,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.0810,0.4050,5.0000
D1,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.0690,0.3450,5.0000
D1,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.0546,0.2730,5.0000
D1,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0466,0.2330,5.0000
D1,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0360,0.1800,5.0000
D1,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0312,0.1560,5.0000
D1,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0248,0.1240,5.0000
D1,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0178,0.0890,5.0000
D1,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0156,0.0780,5.0000
D1,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0134,0.0670,5.0000
D1,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0112,0.0560,5.0000
D1,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0092,0.0460,5.0000
D1,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0058,0.0290,5.0000
D1,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0026,0.0130,5.0000
D1,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0014,0.0070,5.0000
D1,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0004,0.0020,5.0000
D1,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0002,0.0010,5.0000
D1,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0000,0.0000,5.0000
